perturbation,brunello.neg.score,brunello.neg.p.value,brunello.neg.fdr,brunello.neg.goodsgrna,brunello.neg.lfc,brunello.pos.score,brunello.pos.p.value,brunello.pos.fdr,brunello.pos.goodsgrna,brunello.pos.lfc,gecko.num,gecko.neg.score,gecko.neg.p.value,gecko.neg.fdr,gecko.neg.goodsgrna,gecko.neg.lfc,gecko.pos.score,gecko.pos.p.value,gecko.pos.fdr,gecko.pos.goodsgrna,gecko.pos.lfc
RNF213,0.54033,0.60724,1,1,0.021767,0.81504,0.81481,1,0,0.021767,3,0.0039689,0.010981,0.819234,3,-0.42762,0.99603,0.99611,1,0,-0.42762
RNF214,0.05628,0.13136,1,3,-0.34679,0.6638,0.6873,1,1,-0.34679,3,0.047485,0.10994,0.983,2,-0.29942,0.84171,0.84172,1,0,-0.29942
RNF215,0.92381,0.92391,1,0,0.16766,0.27107,0.40523,1,2,0.16766,3,0.67103,0.67375,1,1,-0.13762,0.73079,0.73099,1,0,-0.13762
RNF216,0.28283,0.4168,1,1,0.10572,0.35423,0.49518,1,2,0.10572,3,0.022717,0.058236,0.931327,3,-0.36129,0.97728,0.97741,1,0,-0.36129
RNF217,0.97841,0.97848,1,0,0.29931,0.012289,0.040038,0.859215,3,0.29931,3,0.080349,0.15506,0.997474,2,-0.14329,0.067704,0.13875,0.982695,1,-0.14329
RNF219,0.45968,0.56509,1,1,-0.027691,0.78147,0.78153,1,1,-0.027691,3,0.48148,0.52937,1,1,0.23135,0.007014,0.019147,0.889198,2,0.23135
RNF220,0.2394,0.36922,1,2,-0.118,0.052778,0.12472,1,1,-0.118,3,0.73355,0.73373,1,0,-0.18073,0.067952,0.13908,0.982695,1,-0.18073
RNF222,0.3354,0.47411,1,1,-0.037539,0.64884,0.67725,1,1,-0.037539,3,0.86251,0.86253,1,0,0.057127,0.67324,0.67627,1,1,0.057127
RNF223,0.14069,0.26058,1,2,-0.24512,0.69701,0.71099,1,1,-0.24512,3,0.63266,0.64099,1,1,-0.010681,0.70914,0.70959,1,1,-0.010681
RNF224,0.82899,0.82881,1,0,-0.098577,0.83925,0.83901,1,0,-0.098577,3,0.26634,0.39524,1,2,-0.1382,0.3298,0.4406,1,1,-0.1382
RNF225,0.90071,0.90064,1,0,0.20682,0.80204,0.80177,1,0,0.20682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RNF24,0.19077,0.31592,1,2,-0.21517,0.96535,0.96527,1,0,-0.21517,3,0.13084,0.22225,1,1,-0.019671,0.1,0.18216,0.988142,1,-0.019671
RNF25,0.99514,0.99513,1,0,0.72775,0.0048639,0.016902,0.624405,4,0.72775,3,0.0048937,0.013529,0.833171,3,-0.59221,0.99511,0.99522,1,0,-0.59221
RNF26,0.95082,0.95074,1,0,0.28203,0.027405,0.072731,0.980792,3,0.28203,3,0.10875,0.19308,1,2,-0.25371,0.41927,0.49249,1,1,-0.25371
RNF31,0.032129,0.082148,0.994164,2,-0.34814,0.96147,0.96134,1,0,-0.34814,3,0.74015,0.74035,1,0,0.044625,0.75411,0.75432,1,0,0.044625
RNF32,0.82327,0.82311,1,0,0.15848,0.16804,0.2935,1,2,0.15848,3,0.0025783,0.0072026,0.73646,3,-0.43706,0.99742,0.99744,1,0,-0.43706
RNF34,0.47944,0.57499,1,1,0.12444,0.10066,0.21557,1,1,0.12444,3,0.5721,0.59309,1,1,0.014456,0.72611,0.7263,1,0,0.014456
RNF38,0.016631,0.043369,0.935856,3,-0.50535,0.98337,0.98351,1,0,-0.50535,3,0.56823,0.59024,1,1,0.16979,0.24472,0.36842,0.997365,2,0.16979
RNF39,0.58679,0.59644,1,1,-0.20088,0.31538,0.41313,1,1,-0.20088,3,0.46389,0.51785,1,1,-0.11915,0.72814,0.72834,1,0,-0.11915
RNF4,0.26055,0.39242,1,2,-0.029452,0.18265,0.30943,1,1,-0.029452,3,0.099231,0.18036,0.997706,1,0.010446,0.26571,0.3945,1,1,0.010446
RNF40,0.1015,0.2171,1,2,-0.36559,0.89119,0.89109,1,0,-0.36559,3,0.90891,0.90896,1,0,0.11063,0.15725,0.25728,0.992729,2,0.11063
RNF41,0.99655,0.99658,1,0,0.43246,0.0018836,0.0067278,0.377883,4,0.43246,3,0.50969,0.54829,1,1,0.39362,0.025294,0.064367,0.958617,2,0.39362
RNF43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.82155,0.82158,1,0,0.19573,0.18558,0.29405,0.993727,2,0.19573
RNF44,0.87989,0.8798,1,0,0.18496,0.10461,0.22271,1,3,0.18496,3,0.25377,0.37967,1,2,-0.084709,0.80143,0.80147,1,0,-0.084709
RNF5,0.23258,0.36175,1,2,-0.1843,0.86733,0.86708,1,0,-0.1843,2,0.12212,0.20238,1,1,-0.32089,0.86347,0.86336,1,0,-0.32089
RNF6,0.017268,0.050548,0.94647,3,-0.2748,0.56271,0.62442,1,1,-0.2748,3,0.11963,0.20746,1,2,-0.34684,0.62018,0.63169,1,1,-0.34684
RNF7,0.98103,0.98115,1,0,0.17635,0.018969,0.049125,0.892328,3,0.17635,3,0.84643,0.84651,1,0,0.23035,0.074373,0.14775,0.985525,2,0.23035
RNF8,0.9647,0.96462,1,0,0.3737,0.093982,0.20356,1,3,0.3737,2,0.52094,0.52227,1,1,-0.22437,0.21822,0.27287,0.992729,1,-0.22437
RNFT1,0.34724,0.4871,1,2,-0.11725,0.75441,0.75702,1,1,-0.11725,3,0.42918,0.49599,1,1,-0.030348,0.84637,0.84645,1,0,-0.030348
RNFT2,0.61752,0.65346,1,1,0.037131,0.18587,0.31295,1,1,0.037131,3,0.35223,0.45014,1,1,-0.09007,0.53314,0.56651,1,1,-0.09007
RNGTT,0.35212,0.49241,1,1,-0.015233,0.4333,0.55854,1,1,-0.015233,3,0.77024,0.77049,1,0,-0.065791,0.90293,0.90297,1,0,-0.065791
RNH1,0.72498,0.73089,1,1,-0.0091499,0.63992,0.67136,1,1,-0.0091499,3,0.11553,0.20205,1,2,-0.24528,0.38229,0.47053,1,1,-0.24528
RNLS,0.05031,0.11939,1,2,-0.15632,0.66644,0.68916,1,1,-0.15632,3,0.61179,0.62393,1,1,0.22228,0.060942,0.12959,0.98016,2,0.22228
RNMT,0.37319,0.44355,1,1,-0.41907,0.56,0.57685,1,1,-0.41907,3,0.12999,0.22116,1,2,-0.39926,0.063638,0.13324,0.980334,1,-0.39926
RNMTL1,0.94683,0.94676,1,0,0.37743,0.027865,0.073738,0.981506,3,0.37743,3,0.9994,0.99942,1,0,0.4459,0.00059513,0.0017165,0.446895,3,0.4459
RNPC3,0.15359,0.27481,1,2,-0.13284,0.37782,0.5207,1,2,-0.13284,3,0.01883,0.048787,0.923714,2,-0.29356,0.90533,0.90539,1,0,-0.29356
RNPEP,0.94144,0.94143,1,0,0.056486,0.80147,0.80123,1,0,0.056486,3,0.024611,0.062732,0.933638,3,-0.30526,0.97539,0.97551,1,0,-0.30526
RNPEPL1,0.18744,0.3122,1,2,-0.053093,0.19276,0.32047,1,2,-0.053093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RNPS1,0.91455,0.91451,1,0,0.57826,0.04003,0.099028,1,2,0.57826,2,0.20064,0.25829,1,1,-0.99383,0.61091,0.61053,1,0,-0.99383
ROBO1,0.98652,0.98646,1,0,0.17247,0.055464,0.13006,1,3,0.17247,3,0.36124,0.45539,1,1,0.11819,0.2371,0.35894,0.997365,1,0.11819
ROBO2,0.69714,0.70888,1,1,-0.044565,0.42509,0.55477,1,1,-0.044565,3,0.90021,0.90031,1,0,0.097468,0.18933,0.29885,0.995868,2,0.097468
ROBO3,0.1066,0.22276,1,1,0.11215,0.31123,0.44864,1,2,0.11215,3,0.30691,0.42482,1,1,-0.014611,0.87944,0.87952,1,0,-0.014611
ROBO4,0.045928,0.11058,1,2,-0.057509,0.7655,0.76671,1,1,-0.057509,3,0.25362,0.37948,1,2,-0.37217,0.53654,0.56894,1,1,-0.37217
ROCK1,0.85991,0.8596,1,0,0.22966,0.044898,0.10894,1,3,0.22966,3,0.99831,0.99834,1,0,0.31637,0.0016888,0.0047737,0.714164,3,0.31637
ROCK2,0.7791,0.77885,1,1,0.058906,0.40069,0.54386,1,1,0.058906,3,0.85057,0.85059,1,0,0.05372,0.025489,0.064835,0.958617,1,0.05372
ROGDI,0.99809,0.99809,1,0,0.49095,0.001914,0.0068489,0.381792,4,0.49095,3,0.64014,0.64731,1,1,0.042236,0.73681,0.73701,1,0,0.042236
ROM1,0.44321,0.55702,1,1,-0.040313,0.70854,0.7196,1,1,-0.040313,3,0.89988,0.89998,1,0,0.03456,0.47227,0.52554,1,1,0.03456
ROMO1,0.4102,0.5415,1,1,0.10301,0.86876,0.86853,1,0,0.10301,3,0.0014342,0.0040343,0.612699,3,-1.1989,0.99857,0.99858,1,0,-1.1989
ROPN1,0.023872,0.064745,0.962934,3,-0.20913,0.052099,0.12336,1,1,-0.20913,3,0.03568,0.088287,0.959276,2,-0.21949,0.88316,0.88323,1,0,-0.21949
ROPN1B,0.28818,0.42257,1,2,-0.17718,0.98299,0.98295,1,0,-0.17718,3,0.74743,0.74769,1,0,-0.0094918,0.88216,0.88222,1,0,-0.0094918
ROPN1L,0.072947,0.16377,1,1,0.0027183,0.87963,0.87955,1,0,0.0027183,3,0.097939,0.17863,0.997654,2,-0.20987,0.8671,0.86711,1,0,-0.20987
ROR1,0.76386,0.7645,1,1,0.35872,0.069205,0.15678,1,3,0.35872,3,0.80533,0.80533,1,0,0.0080056,0.72994,0.73016,1,0,0.0080056
ROR2,0.90982,0.90973,1,0,0.077937,0.096344,0.20786,1,1,0.077937,2,0.060812,0.1073,0.982371,2,-0.29985,0.93919,0.93918,1,0,-0.29985
RORA,0.038967,0.096347,0.994164,3,-0.19486,0.6536,0.68045,1,1,-0.19486,3,0.14279,0.23788,1,2,-0.10052,0.70394,0.70463,1,1,-0.10052
RORB,0.010705,0.035717,0.910257,4,-0.21372,0.9893,0.98929,1,0,-0.21372,3,0.41829,0.4893,1,1,0.093501,0.27178,0.402,1,2,0.093501
RORC,0.7282,0.7335,1,1,0.15226,0.25544,0.38835,1,2,0.15226,3,0.029489,0.074161,0.952129,2,-0.33588,0.73246,0.73266,1,0,-0.33588
ROS1,0.28143,0.41527,1,2,-0.19286,0.72502,0.73255,1,1,-0.19286,3,0.0035499,0.009843,0.794378,2,-0.18314,0.33874,0.4456,1,1,-0.18314
RP1,0.69115,0.7044,1,1,0.15298,0.052728,0.12462,1,2,0.15298,3,0.89803,0.89815,1,0,0.20189,0.075664,0.14949,0.985525,2,0.20189
RP1L1,0.46414,0.56726,1,1,0.034605,0.41302,0.54928,1,1,0.034605,3,0.27306,0.40357,1,2,-0.26294,0.4364,0.5029,1,1,-0.26294
RP2,0.9337,0.9337,1,0,0.14963,0.15972,0.28442,1,2,0.14963,3,0.99972,0.99971,1,0,0.40271,0.00028108,0.00082504,0.310081,3,0.40271
RP9,0.94955,0.94949,1,0,0.30328,0.046216,0.11157,1,3,0.30328,3,0.36032,0.45484,1,1,-0.1086,0.26845,0.39788,1,1,-0.1086
RPA1,0.69437,0.70684,1,1,-0.29786,0.76898,0.7699,1,1,-0.29786,3,0.9871,0.98725,1,0,0.317,0.012903,0.034136,0.932452,3,0.317
RPA2,0.87413,0.87429,1,0,0.172,0.14528,0.23857,1,2,0.172,3,0.0021224,0.0059541,0.691231,3,-0.61359,0.99788,0.99791,1,0,-0.61359
RPA3,0.49695,0.52694,1,1,-0.44241,0.79565,0.79577,1,0,-0.44241,3,0.18795,0.29672,1,1,-0.23522,0.74655,0.7468,1,0,-0.23522
RPA4,0.78633,0.78606,1,1,0.034397,0.34972,0.49028,1,2,0.034397,3,0.78292,0.78304,1,0,0.11504,0.57615,0.5976,1,1,0.11504
RPAIN,0.094468,0.16908,1,2,-0.6804,0.33371,0.42389,1,1,-0.6804,3,0.87837,0.87848,1,0,0.16474,0.12877,0.22015,0.990266,2,0.16474
RPAP1,0.29007,0.39332,1,1,-0.23736,0.7928,0.79296,1,0,-0.23736,3,0.12683,0.21697,1,2,-0.25197,0.95176,0.95203,1,0,-0.25197
RPAP2,0.29434,0.4292,1,2,-0.25206,0.20187,0.33031,1,1,-0.25206,3,0.26955,0.39925,1,2,-0.1255,0.13077,0.22277,0.990266,1,-0.1255
RPAP3,0.11517,0.2323,1,2,-0.13953,0.22182,0.35205,1,2,-0.13953,3,0.11976,0.20762,1,1,0.084417,0.20298,0.31622,0.997365,2,0.084417
RPE,0.93742,0.93742,1,0,0.37458,0.19247,0.32016,1,1,0.37458,3,0.054371,0.11959,0.99216,1,0.003554,0.80386,0.80387,1,0,0.003554
RPE65,0.97001,0.96996,1,0,0.23264,0.096168,0.20754,1,3,0.23264,3,0.70868,0.709,1,1,0.16825,0.10025,0.18248,0.988142,2,0.16825
RPEL1,0.91884,0.91881,1,0,0.056121,0.73418,0.73988,1,1,0.056121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RPF1,0.89313,0.89299,1,0,0.47542,0.01483,0.045718,0.891783,3,0.47542,3,0.88174,0.8818,1,0,0.068784,0.03874,0.095201,0.976371,2,0.068784
RPF2,0.78041,0.78058,1,0,0.11017,0.43778,0.48913,1,1,0.11017,2,0.0051652,0.0099161,0.794378,2,-1.2018,0.99483,0.99472,1,0,-1.2018
RPGR,0.089142,0.1945,1,3,-0.12358,0.52015,0.60131,1,1,-0.12358,3,0.64633,0.65246,1,1,-0.055096,0.13904,0.23363,0.990266,1,-0.055096
RPGRIP1,0.37097,0.51304,1,2,-0.15729,0.94622,0.94614,1,0,-0.15729,3,0.072746,0.14469,0.997474,2,-0.25808,0.95093,0.9512,1,0,-0.25808
RPGRIP1L,0.14578,0.26617,1,2,-0.060558,0.79126,0.79103,1,1,-0.060558,3,0.68072,0.68262,1,1,0.16107,0.1153,0.20244,0.990266,2,0.16107
RPH3A,0.57747,0.62856,1,1,0.41598,0.02796,0.073917,0.981506,3,0.41598,3,0.93044,0.93054,1,0,0.079451,0.67583,0.67861,1,1,0.079451
RPH3AL,0.046017,0.11078,1,2,0.042078,0.12379,0.24513,1,2,0.042078,3,0.87283,0.87296,1,0,0.13043,0.30649,0.42784,1,1,0.13043
RPIA,0.37887,0.52166,1,1,-0.019,0.82938,0.8292,1,0,-0.019,3,0.75731,0.75755,1,0,0.15352,0.14889,0.24639,0.992062,2,0.15352
RPL10,0.95134,0.9516,1,0,0.7515,0.012858,0.034009,0.813356,2,0.7515,3,0.042799,0.10341,0.981546,2,-0.45351,0.82715,0.82713,1,0,-0.45351
RPL10A,0.86205,0.86177,1,0,0.15272,0.094375,0.2043,1,1,0.15272,3,0.62411,0.63393,1,1,0.10823,0.53797,0.56994,1,1,0.10823
RPL10L,0.83146,0.83132,1,0,0.24839,0.16528,0.29051,1,2,0.24839,3,0.67293,0.67546,1,1,-0.083153,0.9441,0.94432,1,0,-0.083153
RPL11,0.87204,0.8722,1,0,0.87051,0.00086463,0.0024617,0.214019,2,0.87051,3,0.93446,0.9346,1,0,0.6783,0.022315,0.057257,0.958617,2,0.6783
RPL12,0.26803,0.40045,1,2,-0.21006,0.013169,0.041955,0.871302,1,-0.21006,3,0.25235,0.37788,1,2,-0.16777,0.15305,0.25177,0.992729,1,-0.16777
RPL13,0.74754,0.74745,1,0,-0.50187,0.4079,0.41716,1,1,-0.50187,1,0.045339,0.045357,0.918574,1,-0.99383,0.95466,0.95488,1,0,-0.99383
RPL13A,0.041794,0.041713,0.931951,1,-1.0054,0.95821,0.95848,1,0,-1.0054,3,0.4339,0.49888,1,1,-0.16004,0.81535,0.81528,1,0,-0.16004
RPL14,0.92484,0.92525,1,0,-1.0054,0.075163,0.075183,0.981506,1,-1.0054,3,0.83548,0.83548,1,0,0.024869,0.30348,0.42619,1,1,0.024869
RPL15,0.15241,0.27348,1,2,-0.5547,0.9377,0.9377,1,0,-0.5547,3,0.63146,0.64,1,1,0.016511,0.84365,0.84373,1,0,0.016511
RPL17,0.55255,0.55257,1,0,-0.70993,0.77965,0.77933,1,0,-0.70993,3,0.19158,0.30144,1,2,-0.38835,0.20919,0.32405,0.997365,1,-0.38835
RPL17-C18orf32,0.68461,0.69957,1,1,0.001102,0.69365,0.70858,1,1,0.001102,3,0.62711,0.6364,1,1,0.17231,0.17715,0.28315,0.993295,2,0.17231
RPL18,0.2098,0.25409,1,1,-1.0054,0.75016,0.75004,1,0,-1.0054,3,0.099231,0.18036,0.997706,1,0.12173,0.76895,0.76923,1,0,0.12173
RPL18A,0.069241,0.12075,1,2,-1.0054,0.93076,0.93069,1,0,-1.0054,2,0.94412,0.94403,1,0,0.2114,0.055876,0.099106,0.979815,2,0.2114
RPL19,0.40685,0.46505,1,1,0.18069,0.05776,0.11945,1,2,0.18069,3,0.35351,0.45088,1,1,0.017982,0.85098,0.85101,1,0,0.017982
RPL21,0.82262,0.82244,1,0,0.048642,0.85838,0.85811,1,0,0.048642,2,0.56291,0.56285,1,1,-0.39701,0.26896,0.31087,0.997365,1,-0.39701
RPL22,0.25577,0.37397,1,1,-0.34063,0.074271,0.14236,1,2,-0.34063,3,0.15924,0.25937,1,2,-0.42106,0.87077,0.87088,1,0,-0.42106
RPL22L1,0.36138,0.50255,1,1,0.040009,0.70466,0.71665,1,1,0.040009,3,0.64262,0.64931,1,1,0.059934,0.59751,0.61391,1,1,0.059934
RPL23,0.94381,0.94403,1,0,0.402,0.24671,0.37043,1,2,0.402,3,0.76298,0.76327,1,0,0.31487,0.040493,0.099196,0.979815,2,0.31487
RPL23A,0.17128,0.27247,1,2,-0.58565,0.71109,0.71121,1,0,-0.58565,2,0.9772,0.97711,1,0,0.53016,0.022799,0.042192,0.94682,2,0.53016
RPL24,0.3615,0.37605,1,1,-1.0054,0.84707,0.84706,1,0,-1.0054,2,0.083695,0.14451,0.997474,1,-0.6423,0.25252,0.29846,0.995212,1,-0.6423
RPL26,0.1439,0.23602,1,2,-0.8847,0.071651,0.13874,1,1,-0.8847,3,0.15374,0.25217,1,2,-0.99383,0.93589,0.93606,1,0,-0.99383
RPL26L1,0.59232,0.63766,1,1,0.41324,0.32473,0.46311,1,2,0.41324,3,0.26216,0.39012,1,1,0.083616,0.20013,0.31258,0.997365,2,0.083616
RPL27,0.4898,0.52172,1,1,-0.50214,0.8764,0.87653,1,0,-0.50214,3,0.20249,0.3153,1,1,0.15415,0.12312,0.21274,0.990266,2,0.15415
RPL27A,0.53771,0.60576,1,1,0.023769,0.80901,0.80878,1,0,0.023769,3,0.96211,0.96229,1,0,0.34149,0.037886,0.093266,0.976371,3,0.34149
RPL28,0.57914,0.5901,1,1,-0.42254,0.37727,0.45041,1,1,-0.42254,3,0.3016,0.42191,1,1,-0.14313,0.79478,0.79489,1,0,-0.14313
RPL29,0.88922,0.88911,1,0,0.58412,0.0029588,0.010475,0.490999,2,0.58412,3,0.89882,0.89898,1,0,0.60071,0.038851,0.095446,0.976371,2,0.60071
RPL3,0.54856,0.54861,1,0,-0.66797,0.56298,0.56309,1,0,-0.66797,3,0.59254,0.60879,1,1,-0.76242,0.14059,0.23561,0.990266,1,-0.76242
RPL30,0.96603,0.96616,1,0,0.43585,0.01808,0.046956,0.891783,3,0.43585,3,0.0080075,0.021711,0.886371,2,-1.0772,0.077868,0.15253,0.985525,1,-1.0772
RPL31,0.15828,0.28005,1,2,-0.33721,0.60474,0.64917,1,1,-0.33721,3,0.16851,0.27146,1,1,0.032618,0.55655,0.58319,1,1,0.032618
RPL32,0.8565,0.85629,1,0,0.22494,0.05592,0.13096,1,2,0.22494,3,0.057666,0.12416,0.99216,1,0.61649,0.15558,0.25506,0.992729,2,0.61649
RPL34,0.0054532,0.018849,0.852002,4,-1.5539,0.99455,0.99456,1,0,-1.5539,3,0.13023,0.22147,1,1,0.51835,0.0060593,0.016626,0.887637,2,0.51835
RPL35,0.77421,0.77446,1,0,-0.15699,0.70379,0.70393,1,0,-0.15699,3,0.98307,0.98321,1,0,0.33296,0.016931,0.044127,0.94682,3,0.33296
RPL35A,0.47389,0.51045,1,1,-0.42562,0.49695,0.52985,1,1,-0.42562,3,0.066025,0.13553,0.995233,2,-0.39049,0.80007,0.80014,1,0,-0.39049
RPL36,0.45703,0.46059,1,1,-1.0054,0.62321,0.62303,1,0,-1.0054,2,0.099129,0.16877,0.997654,2,-0.36966,0.90087,0.90063,1,0,-0.36966
RPL36A,0.085227,0.18716,1,3,-0.16908,0.9831,0.98305,1,0,-0.16908,2,0.55398,0.5541,1,1,-0.15022,0.82402,0.82369,1,0,-0.15022
RPL36A-HNRNPH2,0.43295,0.55215,1,1,-0.11983,0.94293,0.94295,1,0,-0.11983,3,0.70213,0.70268,1,1,0.14408,0.05542,0.12204,0.98016,2,0.14408
RPL36AL,0.58589,0.59572,1,1,-0.78146,0.93705,0.93724,1,0,-0.78146,3,0.97354,0.97361,1,0,0.6092,0.012701,0.033632,0.932452,3,0.6092
RPL37,0.7487,0.74899,1,0,-0.68321,0.33371,0.42389,1,1,-0.68321,3,0.050517,0.11419,0.986717,1,0.1315,0.20965,0.3246,0.997365,2,0.1315
RPL37A,0.011368,0.030299,0.893753,3,-1.9577,0.98178,0.98194,1,0,-1.9577,2,0.73855,0.73805,1,0,-0.024905,0.61501,0.61461,1,0,-0.024905
RPL38,0.59232,0.63766,1,1,0.49474,0.035772,0.090262,1,3,0.49474,3,0.59087,0.60747,1,1,-0.078467,0.72767,0.72787,1,0,-0.078467
RPL39,0.25306,0.37245,1,1,-0.38308,0.63748,0.64125,1,1,-0.38308,3,0.010358,0.027756,0.886371,3,-1.0336,0.98964,0.98976,1,0,-1.0336
RPL39L,0.96964,0.96959,1,0,0.23179,0.090121,0.19639,1,3,0.23179,2,0.058744,0.10385,0.981546,2,-0.99257,0.92902,0.92898,1,0,-0.99257
RPL3L,0.63761,0.66654,1,1,0.069489,0.43162,0.55776,1,1,0.069489,3,0.79165,0.79183,1,0,0.0090559,0.37731,0.46758,1,1,0.0090559
RPL4,0.70659,0.71612,1,1,-0.28498,0.4664,0.57417,1,1,-0.28498,3,0.74973,0.74998,1,0,-0.13168,0.70782,0.70833,1,1,-0.13168
RPL41,0.98985,0.98998,1,0,0.35517,0.010154,0.027198,0.752264,3,0.35517,2,0.05345,0.094967,0.964738,2,-0.63223,0.94655,0.94645,1,0,-0.63223
RPL5,0.069873,0.15782,1,1,0.40531,0.0065824,0.022548,0.710052,2,0.40531,3,0.44118,0.5034,1,1,0.080796,0.14007,0.23495,0.990266,1,0.080796
RPL6,0.0081133,0.021968,0.855451,3,-1.7978,0.99189,0.99198,1,0,-1.7978,3,0.14466,0.24034,1,2,-1.5534,0.87199,0.87211,1,0,-1.5534
RPL7,0.23983,0.36163,1,2,-0.70925,0.16465,0.26436,1,1,-0.70925,3,0.86044,0.86048,1,0,0.016904,0.78161,0.78173,1,0,0.016904
RPL7A,0.32662,0.32679,1,0,-1.0054,0.67338,0.67348,1,0,-1.0054,3,0.19659,0.30774,1,2,-0.28557,0.82914,0.82912,1,0,-0.28557
RPL7L1,0.19388,0.31929,1,1,-0.73163,0.93346,0.93348,1,0,-0.73163,3,0.46567,0.51901,1,1,0.14584,0.5186,0.55641,1,1,0.14584
RPL8,0.42565,0.43192,1,1,-0.9057,0.016819,0.031221,0.790043,1,-0.9057,3,0.91945,0.9195,1,0,0.16893,0.13758,0.23169,0.990266,2,0.16893
RPL9,0.29756,0.39767,1,1,-0.66283,0.69088,0.69096,1,1,-0.66283,3,0.17649,0.28183,1,1,-0.15583,0.87898,0.87904,1,0,-0.15583
RPLP0,0.39657,0.53529,1,1,0.38546,0.26343,0.39711,1,2,0.38546,3,0.58846,0.60559,1,1,-0.074819,0.86852,0.86859,1,0,-0.074819
RPLP1,0.28407,0.41813,1,2,-0.76706,0.73882,0.74368,1,1,-0.76706,3,0.45715,0.51354,1,1,0.19805,0.066887,0.1376,0.982695,2,0.19805
RPLP2,0.15662,0.15642,1,1,-1.0054,0.84338,0.84374,1,0,-1.0054,3,0.76261,0.76288,1,0,0.65618,0.015404,0.040365,0.941462,2,0.65618
RPN1,0.22308,0.35144,1,2,-0.22298,0.3511,0.4918,1,1,-0.22298,3,0.15944,0.25963,1,1,0.086737,0.23271,0.35345,0.997365,2,0.086737
RPN2,0.70519,0.71502,1,1,0.74685,0.05225,0.12367,1,3,0.74685,3,0.93936,0.93956,1,0,0.34073,0.081284,0.15721,0.985525,2,0.34073
RPP14,0.25954,0.39133,1,2,-0.2351,0.011611,0.0385,0.849784,1,-0.2351,3,0.78722,0.78743,1,0,0.22954,0.23093,0.35115,0.997365,2,0.22954
RPP21,0.99588,0.99585,1,0,1.2406,0.0036117,0.012709,0.537999,4,1.2406,3,0.03287,0.081886,0.95736,3,-0.17398,0.96713,0.96728,1,0,-0.17398
RPP25,0.46794,0.56911,1,1,0.48956,0.014353,0.044636,0.891783,3,0.48956,3,0.25077,0.37593,1,2,-0.24176,0.94083,0.94099,1,0,-0.24176
RPP25L,0.16351,0.28579,1,2,-0.18297,0.2326,0.36366,1,1,-0.18297,3,0.18141,0.28829,1,1,0.010954,0.78875,0.78894,1,0,0.010954
RPP30,0.76155,0.7624,1,1,0.059866,0.82374,0.82356,1,0,0.059866,3,0.98729,0.98744,1,0,0.15585,0.012707,0.033648,0.932452,3,0.15585
RPP38,0.36429,0.50578,1,2,-0.3307,0.94723,0.94716,1,0,-0.3307,3,0.71865,0.71877,1,1,0.5352,0.051892,0.11711,0.98016,2,0.5352
RPP40,0.061353,0.14119,1,2,0.016443,0.15807,0.28264,1,2,0.016443,3,0.3432,0.445,1,1,0.37962,0.01272,0.033685,0.932452,2,0.37962
RPRD1A,0.91271,0.91263,1,0,0.23343,0.057043,0.13313,1,3,0.23343,3,0.28046,0.41056,1,1,-0.063476,0.38385,0.47144,1,1,-0.063476
RPRD1B,0.886,0.88589,1,0,0.31138,0.32344,0.4617,1,2,0.31138,3,0.22662,0.34561,1,2,-0.23884,0.91421,0.91426,1,0,-0.23884
RPRD2,0.055242,0.12929,1,1,0.018168,0.70346,0.71579,1,1,0.018168,3,0.087288,0.16431,0.997474,2,-0.25542,0.93751,0.9377,1,0,-0.25542
RPRM,0.24055,0.37042,1,2,-0.12515,0.86272,0.86247,1,0,-0.12515,3,0.72868,0.72889,1,0,0.31089,0.11089,0.19662,0.990266,2,0.31089
RPRML,0.10027,0.21484,1,2,-0.011369,0.30741,0.44445,1,2,-0.011369,3,0.70754,0.70787,1,1,0.085668,0.28148,0.41398,1,2,0.085668
RPS10,0.5321,0.53224,1,1,-0.67219,0.68185,0.68183,1,0,-0.67219,3,0.031865,0.079605,0.953975,2,-0.61297,0.64681,0.65366,1,1,-0.61297
RPS10-NUDT3,0.6637,0.66347,1,0,-0.54767,0.69318,0.69296,1,0,-0.54767,3,0.065177,0.1344,0.995233,1,0.2321,0.20741,0.3218,0.997365,2,0.2321
RPS11,0.14086,0.23198,1,1,-1.0054,0.87586,0.876,1,0,-1.0054,3,0.7128,0.71299,1,1,0.19586,0.17991,0.28673,0.993617,1,0.19586
RPS12,0.5044,0.58783,1,1,-0.13846,0.36884,0.51104,1,2,-0.13846,3,0.17937,0.28559,1,2,-0.77668,0.20521,0.31908,0.997365,1,-0.77668
RPS13,0.85171,0.85167,1,0,-0.34061,0.38158,0.39446,1,1,-0.34061,3,0.12978,0.22087,1,2,-0.17557,0.71097,0.71134,1,1,-0.17557
RPS14,0.53318,0.55391,1,1,-0.45979,0.33371,0.42389,1,1,-0.45979,3,0.01187,0.031561,0.886371,2,-0.47051,0.51983,0.55726,1,1,-0.47051
RPS15,0.64814,0.64791,1,0,-0.6131,0.37131,0.38576,1,1,-0.6131,3,0.95943,0.95965,1,0,0.38347,0.040569,0.099359,0.979815,3,0.38347
